DECLARE @DB_Users TABLE (DBName sysname, UserName sysname, LoginType sysname
, AssociatedRole varchar(max), create_date datetime, modify_date datetime)

INSERT @DB_Users
EXEC sp_MSforeachdb
'use [?]
SELECT ''?'' AS DB_Name,
case prin.name when ''dbo'' then prin.name + '' (''
    + (select SUSER_SNAME(owner_sid) from master.sys.databases where name =''?'') + '')''
    else prin.name end AS UserName,
    prin.type_desc AS LoginType,
    isnull(USER_NAME(mem.role_principal_id),'''') AS AssociatedRole, 
    create_date, modify_date
FROM sys.database_principals prin
LEFT OUTER JOIN sys.database_role_members mem
    ON prin.principal_id=mem.member_principal_id
WHERE prin.sid IS NOT NULL and prin.sid NOT IN (0x00)
and prin.is_fixed_role <> 1 AND prin.name NOT LIKE ''##%'''

SELECT dbname, username, logintype, create_date, modify_date,
    STUFF((SELECT ',' + CONVERT(VARCHAR(500), associatedrole)
        FROM @DB_Users user2
        WHERE user1.DBName=user2.DBName AND user1.UserName=user2.UserName
        FOR XML PATH('')
    ),1,1,'') AS Permissions_user
FROM @DB_Users user1
--WHERE 
--user1.UserName = N'<put your login-name here!>'
GROUP BY dbname, username, logintype, create_date, modify_date
ORDER BY DBName, username

dbname	username	logintype	create_date	modify_date	Permissions_user
MOSS_Ext_Content_TeamSource_ExpressData	AU\svc_moss_service	WINDOWS_USER	2009-03-02 17:10:31.643	2009-03-02 17:10:31.643	db_owner
MOSS_Ext_Content_TeamSource_ExpressData	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.700	db_owner
MOSS_Ext_Content_TeamSource_ExpressData	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_Content_TeamSource_LearningSolutions	AU\svc_moss_content	WINDOWS_USER	2009-05-20 11:23:09.017	2009-05-20 11:23:09.017	db_owner
MOSS_Ext_Content_TeamSource_LearningSolutions	AU\svc_moss_farm	WINDOWS_USER	2009-05-20 11:23:08.953	2009-05-20 11:23:08.953	db_owner
MOSS_Ext_Content_TeamSource_LearningSolutions	AU\svc_moss_service	WINDOWS_USER	2009-05-20 11:24:06.797	2009-05-20 11:24:06.797	db_owner
MOSS_Ext_Content_TeamSource_LearningSolutions	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.707	db_owner
MOSS_Ext_Content_TeamSource_LearningSolutions	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_Content_TeamSource_Starlight	AU\svc_moss_content	WINDOWS_USER	2009-12-08 12:26:18.837	2009-12-08 12:26:18.837	db_owner
MOSS_Ext_Content_TeamSource_Starlight	AU\svc_moss_farm	WINDOWS_USER	2009-12-08 12:26:18.743	2009-12-08 12:26:18.743	db_owner
MOSS_Ext_Content_TeamSource_Starlight	AU\svc_moss_service	WINDOWS_USER	2009-12-08 12:26:49.993	2009-12-08 12:26:49.993	db_owner
MOSS_Ext_Content_TeamSource_Starlight	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.717	db_owner
MOSS_Ext_Content_TeamSource_Starlight	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_Content_TeamSource_Xstrata	AU\svc_moss_content	WINDOWS_USER	2009-03-02 15:25:10.283	2009-03-02 15:25:10.283	db_owner
MOSS_Ext_Content_TeamSource_Xstrata	AU\svc_moss_farm	WINDOWS_USER	2009-03-02 15:25:10.160	2009-03-02 15:25:10.160	db_owner
MOSS_Ext_Content_TeamSource_Xstrata	AU\svc_moss_service	WINDOWS_USER	2009-03-02 15:25:31.440	2009-03-02 15:25:31.440	db_owner
MOSS_Ext_Content_TeamSource_Xstrata	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.720	db_owner
MOSS_Ext_Content_TeamSource_Xstrata	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_Content_TeamSource_X-strata	AU\svc_moss_content	WINDOWS_USER	2009-03-30 11:46:11.443	2009-03-30 11:46:11.443	db_owner
MOSS_Ext_Content_TeamSource_X-strata	AU\svc_moss_farm	WINDOWS_USER	2009-03-30 11:46:11.413	2009-03-30 11:46:11.413	db_owner
MOSS_Ext_Content_TeamSource_X-strata	AU\svc_moss_service	WINDOWS_USER	2009-03-30 11:46:59.617	2009-03-30 11:46:59.617	db_owner
MOSS_Ext_Content_TeamSource_X-strata	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.723	db_owner
MOSS_Ext_Content_TeamSource_X-strata	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_SharedServices	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:54.720	2015-09-03 15:40:54.720	db_owner
MOSS_Ext_SharedServices	au\svc_moss_content	WINDOWS_USER	2009-01-27 17:08:07.020	2009-01-27 17:08:07.020	db_owner
MOSS_Ext_SharedServices	au\svc_moss_search	WINDOWS_USER	2009-01-27 17:01:41.700	2009-01-27 17:01:41.700	db_owner
MOSS_Ext_SharedServices	AU\svc_moss_service	WINDOWS_USER	2009-01-27 17:01:08.607	2009-01-27 17:01:08.607	db_owner
MOSS_Ext_SharedServices	au\svc_moss_servicepool	WINDOWS_USER	2009-01-27 17:01:08.717	2009-01-27 17:01:08.717	db_owner
MOSS_Ext_SharedServices	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.733	db_owner
MOSS_Ext_SharedServices	NT AUTHORITY\NETWORK SERVICE	WINDOWS_USER	2009-10-01 13:23:50.747	2009-10-01 13:23:50.747	db_owner
MOSS_Ext_SharedServices	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_SharedServices_Search	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:55.000	2015-09-03 15:40:55.000	
MOSS_Ext_SharedServices_Search	au\svc_moss_content	WINDOWS_USER	2009-01-27 17:08:07.253	2009-01-27 17:08:07.253	db_owner
MOSS_Ext_SharedServices_Search	au\svc_moss_search	WINDOWS_USER	2009-01-27 17:01:41.670	2009-01-27 17:01:41.670	db_owner
MOSS_Ext_SharedServices_Search	AU\svc_moss_service	WINDOWS_USER	2009-01-27 17:01:37.357	2009-01-27 17:01:37.357	db_owner
MOSS_Ext_SharedServices_Search	au\svc_moss_servicepool	WINDOWS_USER	2009-01-27 17:01:37.450	2009-01-27 17:01:37.450	db_owner
MOSS_Ext_SharedServices_Search	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.737	db_owner
MOSS_Ext_SharedServices_Search	NT AUTHORITY\NETWORK SERVICE	WINDOWS_USER	2009-10-01 13:23:51.150	2009-10-01 13:23:51.150	db_owner
MOSS_Ext_SharedServices_Search	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
MOSS_Ext_WSS_Search_AUNDDMSMOS01	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:55.030	2015-09-03 15:40:55.030	db_owner
MOSS_Ext_WSS_Search_AUNDDMSMOS01	AU\svc_moss_content	WINDOWS_USER	2009-01-28 01:23:21.687	2009-01-28 01:23:21.687	db_owner
MOSS_Ext_WSS_Search_AUNDDMSMOS01	AU\svc_moss_crawl	WINDOWS_USER	2009-01-27 16:47:33.783	2009-01-27 16:47:33.783	db_owner
MOSS_Ext_WSS_Search_AUNDDMSMOS01	AU\svc_moss_search	WINDOWS_USER	2009-01-27 16:47:33.707	2009-01-27 16:47:33.707	db_owner
MOSS_Ext_WSS_Search_AUNDDMSMOS01	AU\svc_moss_service	WINDOWS_USER	2009-01-31 01:54:09.340	2009-01-31 01:54:09.340	db_owner
MOSS_Ext_WSS_Search_AUNDDMSMOS01	AU\svc_moss_ServicePool	WINDOWS_USER	2009-01-28 01:23:20.640	2009-01-28 01:23:20.640	db_owner
MOSS_Ext_WSS_Search_AUNDDMSMOS01	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.747	db_owner
MOSS_Ext_WSS_Search_AUNDDMSMOS01	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
msdb	AU\AUNNIMSMSS01$	WINDOWS_USER	2008-02-09 16:03:43.550	2008-02-09 16:03:43.550	
msdb	AU\svc_citrix_edgesight	WINDOWS_USER	2009-05-13 15:43:53.263	2009-05-13 15:43:53.263	SQLAgentUserRole,SQLAgentReaderRole,SQLAgentOperatorRole,RSExecRole
msdb	AU\svc_citrix_xenapp	WINDOWS_USER	2009-06-17 16:32:27.613	2009-06-17 16:32:27.613	
msdb	AU\svc_ctxdb	WINDOWS_USER	2008-06-09 15:38:02.040	2008-06-09 15:38:02.040	RSExecRole
msdb	AU\svc_moss_content	WINDOWS_USER	2008-03-31 17:56:31.350	2008-03-31 17:56:31.350	
msdb	AU\svc_RSExec	WINDOWS_USER	2007-08-02 10:44:12.347	2007-08-02 10:44:12.347	
msdb	AU\svc_sqladmin	WINDOWS_USER	2007-08-02 16:22:25.193	2007-08-02 16:22:25.193	RSExecRole
msdb	DatabaseMailUserRole	DATABASE_ROLE	2005-10-14 01:55:45.880	2005-10-14 01:55:45.880	
msdb	db_dtsadmin	DATABASE_ROLE	2005-10-14 01:56:00.850	2005-10-14 01:56:00.850	
msdb	db_dtsltduser	DATABASE_ROLE	2005-10-14 01:56:00.960	2005-10-14 01:56:00.960	
msdb	db_dtsoperator	DATABASE_ROLE	2005-10-14 01:56:01.067	2005-10-14 01:56:01.067	
msdb	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2005-10-14 01:54:05.270	db_owner
msdb	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
msdb	RSExecRole	DATABASE_ROLE	2008-06-09 15:36:36.430	2008-06-09 15:36:36.430	SQLAgentOperatorRole
msdb	SQLAgentOperatorRole	DATABASE_ROLE	2005-10-14 01:55:16.817	2005-10-14 01:55:16.817	SQLAgentReaderRole
msdb	SQLAgentReaderRole	DATABASE_ROLE	2005-10-14 01:55:16.817	2005-10-14 01:55:16.817	SQLAgentUserRole
msdb	SQLAgentUserRole	DATABASE_ROLE	2005-10-14 01:55:16.817	2005-10-14 01:55:16.817	
msdb	TargetServersRole	DATABASE_ROLE	2005-10-14 01:55:16.800	2005-10-14 01:55:16.800	
msdb	vpxuser	SQL_USER	2009-07-13 13:40:42.350	2009-07-13 13:40:42.350	db_owner
OPSXML	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.750	db_owner
OPSXML	OpsXML	SQL_USER	2007-12-03 12:49:11.347	2007-12-04 11:36:29.640	db_owner
OPSXML	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
PaperCut	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.753	db_owner
PaperCut	papercut	SQL_USER	2008-12-19 13:58:27.720	2008-12-19 13:58:27.720	db_owner
PaperCut	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
POLICYSCHEDULER	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.757	db_owner
POLICYSCHEDULER	OpsXML	SQL_USER	2007-12-04 11:19:04.610	2007-12-04 11:19:04.610	db_owner
POLICYSCHEDULER	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
PPSMonitoring_aunnimsmss01	AU\svc_moss_content	WINDOWS_USER	2008-02-09 17:53:39.420	2008-02-09 17:53:39.420	BpmDeveloper
PPSMonitoring_aunnimsmss01	AU\svc_pps_monitoring	WINDOWS_USER	2008-02-09 17:53:17.263	2008-02-09 17:53:17.263	BpmDeveloper
PPSMonitoring_aunnimsmss01	BpmDeveloper	DATABASE_ROLE	2008-02-09 17:52:54.013	2008-02-09 17:52:54.013	
PPSMonitoring_aunnimsmss01	BpmViewer	DATABASE_ROLE	2008-02-09 17:52:54.013	2008-02-09 17:52:54.013	
PPSMonitoring_aunnimsmss01	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.763	db_owner
PPSMonitoring_aunnimsmss01	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
QuestAdminDB	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.767	db_owner
QuestAdminDB	jtheeng	WINDOWS_USER	2009-03-12 10:15:55.717	2009-03-12 10:15:55.717	db_owner
QuestAdminDB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
ReportServer_AUNNIMSMSS01	AU\AUNNIMSMSS01$	WINDOWS_USER	2008-03-19 17:34:20.130	2008-03-19 17:34:20.130	RSExecRole
ReportServer_AUNNIMSMSS01	AU\dmunning	WINDOWS_USER	2008-04-08 09:41:38.863	2008-04-08 09:41:38.863	RSExecRole,db_owner
ReportServer_AUNNIMSMSS01	AU\svc_moss_content	WINDOWS_USER	2008-03-31 17:56:31.273	2008-03-31 17:56:31.273	RSExecRole
ReportServer_AUNNIMSMSS01	AU\svc_sqladmin	WINDOWS_USER	2008-03-19 17:34:19.817	2008-03-19 17:34:19.817	RSExecRole
ReportServer_AUNNIMSMSS01	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:17:57.240	db_owner
ReportServer_AUNNIMSMSS01	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
ReportServer_AUNNIMSMSS01	RSExecRole	DATABASE_ROLE	2008-03-19 17:33:54.457	2008-03-19 17:33:54.457	db_owner
ReportServer_AUNNIMSMSS01TempDB	AU\AUNNIMSMSS01$	WINDOWS_USER	2008-03-19 17:34:20.143	2008-03-19 17:34:20.143	RSExecRole
ReportServer_AUNNIMSMSS01TempDB	AU\dmunning	WINDOWS_USER	2008-04-08 09:41:39.223	2008-04-08 09:41:39.223	RSExecRole,db_owner
ReportServer_AUNNIMSMSS01TempDB	AU\svc_moss_content	WINDOWS_USER	2008-03-31 17:56:31.320	2008-03-31 17:56:31.320	RSExecRole
ReportServer_AUNNIMSMSS01TempDB	AU\svc_sqladmin	WINDOWS_USER	2008-03-19 17:34:19.833	2008-03-19 17:34:19.833	RSExecRole
ReportServer_AUNNIMSMSS01TempDB	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:18:19.193	db_owner
ReportServer_AUNNIMSMSS01TempDB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
ReportServer_AUNNIMSMSS01TempDB	RSExecRole	DATABASE_ROLE	2008-03-19 17:33:54.490	2008-03-19 17:33:54.490	db_owner
RM_Cache_CF2BEBF5	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.777	db_owner
RM_Cache_CF2BEBF5	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
RM_TEMP_CONTENT_B71BB5DA_1712308370	AU\svc_moss_service	WINDOWS_USER	2009-02-09 10:42:02.760	2009-02-09 10:42:02.760	db_owner
RM_TEMP_CONTENT_B71BB5DA_1712308370	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.780	db_owner
RM_TEMP_CONTENT_B71BB5DA_1712308370	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SharedServices_ExpressData_DB	au\svc_moss_search	WINDOWS_USER	2010-07-01 14:24:20.490	2010-07-01 14:24:20.490	db_owner
SharedServices_ExpressData_DB	AU\svc_moss_service	WINDOWS_USER	2010-07-01 14:23:59.647	2010-07-01 14:23:59.647	db_owner
SharedServices_ExpressData_DB	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 19:11:13.647	db_owner
SharedServices_ExpressData_DB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SharedServices_ExpressData_Search_DB	au\svc_moss_search	WINDOWS_USER	2010-07-01 14:24:20.443	2010-07-01 14:24:20.443	db_owner
SharedServices_ExpressData_Search_DB	AU\svc_moss_service	WINDOWS_USER	2010-07-01 14:24:11.880	2010-07-01 14:24:11.880	db_owner
SharedServices_ExpressData_Search_DB	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.783	db_owner
SharedServices_ExpressData_Search_DB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SharedServices1_DB	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:55.390	2015-09-03 15:40:55.390	
SharedServices1_DB	AU\svc_moss_farm	WINDOWS_USER	2009-01-14 16:11:46.417	2009-01-14 16:11:46.417	db_owner
SharedServices1_DB	au\svc_moss_search	WINDOWS_USER	2009-01-14 16:12:24.997	2009-01-14 16:12:24.997	db_owner
SharedServices1_DB	AU\svc_moss_service	WINDOWS_USER	2009-01-14 16:11:46.293	2009-01-14 16:11:46.293	db_owner
SharedServices1_DB	au\svc_sqladmin	WINDOWS_USER	2009-01-14 19:08:41.877	2009-01-14 19:08:41.877	db_owner
SharedServices1_DB	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.790	db_owner
SharedServices1_DB	NT AUTHORITY\NETWORK SERVICE	WINDOWS_USER	2009-01-20 17:35:07.997	2009-01-20 17:35:07.997	db_owner
SharedServices1_DB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SharedServices2_DB	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:55.440	2015-09-03 15:40:55.440	db_owner
SharedServices2_DB	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.797	db_owner
SharedServices2_DB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	AU\AUNDDMSMOS01$	WINDOWS_USER	2009-01-13 17:27:24.840	2009-01-13 17:27:24.840	WSS_Content_Application_Pools
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:55.703	2015-09-03 15:40:55.703	
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	AU\svc_moss_crawl	WINDOWS_USER	2009-01-14 15:54:54.067	2009-01-14 15:54:54.067	WSS_Content_Application_Pools
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	AU\svc_moss_farm	WINDOWS_USER	2009-01-14 14:44:58.680	2009-01-14 14:44:58.680	WSS_Content_Application_Pools
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	AU\svc_moss_search	WINDOWS_USER	2009-01-14 15:09:00.300	2009-01-14 15:09:00.300	WSS_Content_Application_Pools
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	AU\svc_moss_service	WINDOWS_USER	2009-01-14 16:10:23.853	2009-01-14 16:10:23.853	WSS_Content_Application_Pools
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	AU\svc_sqladmin	WINDOWS_USER	2009-01-13 17:26:43.310	2009-01-13 17:26:43.310	WSS_Content_Application_Pools,db_owner
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.800	db_owner
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SharePoint_AdminContent_6e90cfc2-fad9-495f-a567-46ba4fc786e3	WSS_Content_Application_Pools	DATABASE_ROLE	2009-01-13 17:27:21.077	2009-01-13 17:27:21.077	
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\AUNNIMSMSS01$	WINDOWS_USER	2008-02-13 13:41:16.360	2008-02-13 13:41:16.360	WSS_Content_Application_Pools
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:55.750	2015-09-03 15:40:55.750	db_owner
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\svc_moss_content	WINDOWS_USER	2008-02-14 11:54:10.620	2008-02-14 11:54:10.620	WSS_Content_Application_Pools,db_owner
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\svc_moss_crawl	WINDOWS_USER	2008-02-13 13:52:40.860	2008-02-13 13:52:40.860	WSS_Content_Application_Pools
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\svc_moss_farm	WINDOWS_USER	2008-02-13 13:40:45.450	2008-02-13 13:40:45.450	WSS_Content_Application_Pools,db_owner
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\svc_moss_ProfileImp	WINDOWS_USER	2008-02-15 19:46:19.137	2008-02-15 19:46:19.137	WSS_Content_Application_Pools
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\svc_moss_search	WINDOWS_USER	2008-02-13 13:51:01.013	2008-02-13 13:51:01.013	WSS_Content_Application_Pools
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\svc_moss_service	WINDOWS_USER	2008-02-13 14:38:26.883	2008-02-13 14:38:26.883	WSS_Content_Application_Pools
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\svc_moss_ServicePool	WINDOWS_USER	2008-02-13 14:15:47.100	2008-02-13 14:15:47.100	WSS_Content_Application_Pools
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	AU\svc_sqladmin	WINDOWS_USER	2008-03-12 18:16:36.963	2008-03-12 18:16:36.963	WSS_Content_Application_Pools,db_owner
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.803	db_owner
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	NT AUTHORITY\NETWORK SERVICE	WINDOWS_USER	2008-03-12 18:16:32.293	2008-03-12 18:16:32.293	WSS_Content_Application_Pools,db_owner
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SharePoint_AdminContent_c4126c5c-be86-4d33-aae0-580afde47ec4	WSS_Content_Application_Pools	DATABASE_ROLE	2008-02-13 13:41:13.470	2008-02-13 13:41:13.470	
SharePoint_Ext_Config	AU\AUNDDMSMOS01$	WINDOWS_USER	2009-01-13 17:27:24.713	2009-01-13 17:27:24.713	WSS_Content_Application_Pools
SharePoint_Ext_Config	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.110	2015-09-03 15:40:56.110	db_owner
SharePoint_Ext_Config	AU\svc_moss_crawl	WINDOWS_USER	2009-01-14 15:54:53.897	2009-01-14 15:54:53.897	WSS_Content_Application_Pools
SharePoint_Ext_Config	AU\svc_moss_farm	WINDOWS_USER	2009-01-14 14:44:58.650	2009-01-14 14:44:58.650	WSS_Content_Application_Pools
SharePoint_Ext_Config	AU\svc_moss_search	WINDOWS_USER	2009-01-14 15:09:00.207	2009-01-14 15:09:00.207	WSS_Content_Application_Pools
SharePoint_Ext_Config	AU\svc_moss_service	WINDOWS_USER	2009-01-14 16:10:23.840	2009-01-14 16:10:23.840	WSS_Content_Application_Pools
SharePoint_Ext_Config	AU\svc_sqladmin	WINDOWS_USER	2009-01-13 17:26:15.870	2009-01-13 17:26:15.870	WSS_Content_Application_Pools,db_owner
SharePoint_Ext_Config	BUILTIN\Administrators	WINDOWS_GROUP	2009-01-13 17:27:18.213	2009-01-13 17:27:18.213	db_owner
SharePoint_Ext_Config	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.817	db_owner
SharePoint_Ext_Config	NT AUTHORITY\NETWORK SERVICE	WINDOWS_USER	2009-01-20 17:35:07.200	2009-01-20 17:35:07.200	WSS_Content_Application_Pools
SharePoint_Ext_Config	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SharePoint_Ext_Config	WSS_Content_Application_Pools	DATABASE_ROLE	2009-01-13 17:25:48.650	2009-01-13 17:25:48.650	
SMS_AU2	AUNNIMSSMS02\SMS Admins	WINDOWS_GROUP	2006-11-28 13:51:01.877	2006-11-28 13:51:01.877	
SMS_AU2	AUNNIMSSMS02\SMS_SiteSystemToSQLConnection_AU2	WINDOWS_GROUP	2006-11-28 13:51:01.547	2006-11-28 13:51:01.547	
SMS_AU2	dbo (AU\sql_nelson1)	WINDOWS_USER	2000-08-06 01:27:55.170	2000-08-06 01:27:55.170	db_owner
SMS_AU2	oyoon	WINDOWS_GROUP	2007-06-05 13:38:21.900	2007-06-05 13:38:21.900	db_owner
SMS_AU2	public	DATABASE_ROLE	2000-08-06 01:27:55.187	2007-06-05 13:26:11.403	
SMS_AU2	smsschm_users	DATABASE_ROLE	2006-11-28 13:50:55.923	2007-06-05 13:26:11.420	
SMS_AU2	webreport_approle	APPLICATION_ROLE	2006-11-28 13:50:55.940	2007-06-05 13:26:11.420	
SPDiagAdminDiagnostics	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.847	db_owner
SPDiagAdminDiagnostics	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SSLDBA	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-04 09:58:59.077	db_owner
SSLDBA	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SSLDBA_OLD	dbo (AU\sql_nelson1)	SQL_USER	2003-04-08 09:10:42.287	2007-08-21 14:14:42.270	db_owner
SSLDBA_OLD	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SSP_Content_DB	AU\svc_moss_service	WINDOWS_USER	2009-01-21 17:56:52.333	2009-01-21 17:56:52.333	db_owner
SSP_Content_DB	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.857	db_owner
SSP_Content_DB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SSP_Ext_DB	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.860	db_owner
SSP_Ext_DB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SSPBI_DB	AU\gtsiliri	WINDOWS_USER	2013-01-15 16:49:14.020	2013-01-15 16:49:14.020	db_owner
SSPBI_DB	AU\svc_moss_content	WINDOWS_USER	2008-09-30 12:33:56.810	2008-09-30 12:33:56.810	db_owner
SSPBI_DB	au\svc_moss_search	WINDOWS_USER	2008-09-30 11:03:58.087	2008-09-30 11:03:58.087	db_owner
SSPBI_DB	AU\svc_moss_service	WINDOWS_USER	2016-04-02 19:33:23.537	2016-04-02 19:33:23.537	
SSPBI_DB	au\svc_moss_servicepool	WINDOWS_USER	2009-01-15 14:09:46.707	2009-01-15 14:09:46.707	db_owner
SSPBI_DB	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.860	db_owner
